source,target,sign
XMetab__311___c____,XGene0__48>1062,1
XGene0__48>1062,XMetab__1198___c____,1
XGene0__48>1062_reverse,XMetab__311___c____,1
XMetab__1198___c____,XGene0__48>1062_reverse,1
XMetab__444972___c____,XGene0__2271>1063,1
XGene0__2271>1063,XMetab__222656___c____,1
XGene0__2271>1063_reverse,XMetab__444972___c____,1
XMetab__222656___c____,XGene0__2271>1063_reverse,1
XMetab__311___c____,XGene0__171425,1
XGene0__171425,XMetab__176___c____,1
XGene0__171425,XMetab__970___c____,1
XMetab__311___c____,XGene0__171425>1064,1
XGene0__171425>1064,XMetab__176___c____,1
XGene0__171425>1064,XMetab__970___c____,1
XMetab__222656___c____,XGene0__130752,1
XGene0__130752,XMetab__970___c____,1
XGene0__130752_reverse,XMetab__222656___c____,1
XMetab__970___c____,XGene0__130752_reverse,1
XMetab__222656___c____,XGene0__4190>1065,1
XGene0__4190>1065,XMetab__970___c____,1
XGene0__4190>1065_reverse,XMetab__222656___c____,1
XMetab__970___c____,XGene0__4190>1065_reverse,1
XMetab__444493___c____,XGene0__134526,1
XGene0__134526,XMetab__176___c____,1
XMetab__8299___c____,XGene0__1571,1
XGene0__1571,XMetab__880___c____,1
XMetab__180___c____,XGene0__1571>1066,1
XGene0__1571>1066,XMetab__8299___c____,1
XMetab__880___c____,XGene0__10327,1
XGene0__10327,XMetab__8299___c____,1
XMetab__880___c____,XGene0__8574,1
XGene0__8574,XMetab__8299___c____,1
XMetab__880___c____,XGene0__10327>1067,1
XGene0__10327>1067,XMetab__8299___c____,1
XMetab__880___c____,XGene0__231,1
XGene0__231,XMetab__8299___c____,1
XMetab__222656___m____,XGene0__4200,1
XGene0__4200,XMetab__1060___m____,1
XMetab__222656___c____,XGene0__4199,1
XGene0__4199,XMetab__1060___c____,1
XMetab__222656___m____,XGene0__4200>1068,1
XGene0__4200>1068,XMetab__1060___m____,1
XMetab__222656___m____,XGene0__10873,1
XGene0__10873,XMetab__1060___m____,1
XMetab__668___c____,XGene0__MGSA,1
XGene0__MGSA,XMetab__880___c____,1
XMetab__439168___c____,XGene0__MGSA2,1
XGene0__MGSA2,XMetab__880___c____,1
XMetab__1060___m____,XGene0__5091,1
XMetab__769___m____,XGene0__5091,1
XGene0__5091,XMetab__970___m____,1
XMetab__1060___m____,XGene0__5091>1069,1
XMetab__769___m____,XGene0__5091>1069,1
XGene0__5091>1069,XMetab__970___m____,1
XMetab__880___c____,XGene0__r0055,1
XGene0__r0055,XMetab__1060___c____,1
XMetab__444493___m____,XGene0__134526>1070,1
XGene0__134526>1070,XMetab__176___m____,1
XMetab__176___m____,XGene0__84532,1
XGene0__84532,XMetab__444493___m____,1
XGene0__219,XMetab__176___m____,1
XGene0__217,XMetab__176___m____,1
XGene0__223,XMetab__176___c____,1
XGene0__221,XMetab__176___c____,1
XGene0__218,XMetab__176___c____,1
XGene0__8854,XMetab__176___c____,1
XGene0__8854>1071,XMetab__176___c____,1
XGene0__222,XMetab__176___c____,1
XGene0__8854>1072,XMetab__176___c____,1
XGene0__224,XMetab__176___c____,1
XGene0__219>1073,XMetab__176___c____,1
XMetab__5793___r____,XGene0__2538,1
XMetab__278___r____,XGene0__2538,1
XGene0__2538,XMetab__5958___r____,1
XMetab__5793___r____,XGene0__57818,1
XMetab__278___r____,XGene0__57818,1
XGene0__57818,XMetab__5958___r____,1
XMetab__5793___r____,XGene0__92579,1
XMetab__278___r____,XGene0__92579,1
XGene0__92579,XMetab__5958___r____,1
XMetab23dpg_c,XGene0__669,1
XGene0__669,XMetab__439183___c____,1
XMetab23dpg_c,XGene0__5223,1
XGene0__5223,XMetab__439183___c____,1
XMetab23dpg_c,XGene0__5224,1
XGene0__5224,XMetab__439183___c____,1
XMetab23dpg_c,XGene0__5224>1074,1
XGene0__5224>1074,XMetab__439183___c____,1
XMetab23dpg_c,XGene0__669>1075,1
XGene0__669>1075,XMetab__439183___c____,1
XMetab__439191___c____,XGene0__669>1076,1
XGene0__669>1076,XMetab23dpg_c,1
XMetab__439191___c____,XGene0__5223>1077,1
XGene0__5223>1077,XMetab23dpg_c,1
XMetab__439191___c____,XGene0__5224>1078,1
XGene0__5224>1078,XMetab23dpg_c,1
XMetab__439191___c____,XGene0__5224>1079,1
XGene0__5224>1079,XMetab23dpg_c,1
XMetab__439191___c____,XGene0__669>1080,1
XGene0__669>1080,XMetab23dpg_c,1
XMetab__439162___c____,XGene0__2820,1
XGene0__2820,XMetab__668___c____,1
XMetab__5958___r____,XGene0__57818>1081,1
XGene0__57818>1081,XMetab__5793___r____,1
XMetab__5958___r____,XGene0__2538>1082,1
XGene0__2538>1082,XMetab__5793___r____,1
XMetab__5958___r____,XGene0__92579>1083,1
XGene0__92579>1083,XMetab__5793___r____,1
XMetab__1060___m____,XGene0__1738_8050_5161_5162_1737,1
XGene0__1738_8050_5161_5162_1737,XMetab__444493___m____,1
XMetab__1060___m____,XGene0__1738_8050_5160_5162_1737,1
XGene0__1738_8050_5160_5162_1737,XMetab__444493___m____,1
XMetab__970___c____,XGene0__5105,1
XGene0__5105,XMetab__1005___c____,1
XMetab__970___m____,XGene0__5106,1
XGene0__5106,XMetab__1005___m____,1
XMetab__970___m____,XGene0__5105>1084,1
XGene0__5105>1084,XMetab__1005___m____,1
XMetab__1005___c____,XGene0__5313,1
XGene0__5313,XMetab__1060___c____,1
XMetab__1005___c____,XGene0__5313>1085,1
XGene0__5313>1085,XMetab__1060___c____,1
XMetab__1005___c____,XGene0__5313>1086,1
XGene0__5313>1086,XMetab__1060___c____,1
XMetab__107689___x____,XGene0__3945,1
XGene0__3945,XMetab__1060___x____,1
XGene0__3945_reverse,XMetab__107689___x____,1
XMetab__1060___x____,XGene0__3945_reverse,1
XMetab__107689___x____,XGene0__3939,1
XGene0__3939,XMetab__1060___x____,1
XGene0__3939_reverse,XMetab__107689___x____,1
XMetab__1060___x____,XGene0__3939_reverse,1
XMetab__107689___x____,XGene0__3948,1
XGene0__3948,XMetab__1060___x____,1
XGene0__3948_reverse,XMetab__107689___x____,1
XMetab__1060___x____,XGene0__3948_reverse,1
XMetab__439162___x____,XGene0__2819,1
XGene0__2819,XMetab__668___x____,1
XGene0__2819_reverse,XMetab__439162___x____,1
XMetab__668___x____,XGene0__2819_reverse,1
XMetab__1005___c____,XGene0__5313>1087,1
XGene0__5313>1087,XMetab__1060___c____,1
XMetab__5793___c____,XGene0__2645,1
XGene0__2645,XMetab__5958___c____,1
XMetab__5793___c____,XGene0__3098,1
XGene0__3098,XMetab__5958___c____,1
XMetab__5793___c____,XGene0__3099,1
XGene0__3099,XMetab__5958___c____,1
XMetab__5793___c____,XGene0__3101,1
XGene0__3101,XMetab__5958___c____,1
XMetab__5793___c____,XGene0__2645>1088,1
XGene0__2645>1088,XMetab__5958___c____,1
XMetab__5793___c____,XGene0__3098>1089,1
XGene0__3098>1089,XMetab__5958___c____,1
XMetab__5793___c____,XGene0__3099>1090,1
XGene0__3099>1090,XMetab__5958___c____,1
XMetab__5793___c____,XGene0__3101>1091,1
XGene0__3101>1091,XMetab__5958___c____,1
XMetab__1005___c____,XGene0__5313>1092,1
XGene0__5313>1092,XMetab__1060___c____,1
XMetab__176___c____,XGene0__65985,1
XGene0__65985,XMetab__444493___c____,1
XMetab__176___c____,XGene0__55902,1
XGene0__55902,XMetab__444493___c____,1
XMetab__176___c____,XGene0__55902>1093,1
XGene0__55902>1093,XMetab__444493___c____,1
XMetab__439278___c____,XGene0__2023,1
XGene0__2023,XMetab__1005___c____,1
XGene0__2023_reverse,XMetab__439278___c____,1
XMetab__1005___c____,XGene0__2023_reverse,1
XMetab__439278___c____,XGene0__2027,1
XGene0__2027,XMetab__1005___c____,1
XGene0__2027_reverse,XMetab__439278___c____,1
XMetab__1005___c____,XGene0__2027_reverse,1
XMetab__439278___c____,XGene0__2027>1094,1
XGene0__2027>1094,XMetab__1005___c____,1
XGene0__2027>1094_reverse,XMetab__439278___c____,1
XMetab__1005___c____,XGene0__2027>1094_reverse,1
XMetab__439278___c____,XGene0__2026,1
XGene0__2026,XMetab__1005___c____,1
XGene0__2026_reverse,XMetab__439278___c____,1
XMetab__1005___c____,XGene0__2026_reverse,1
XMetab__172313___c____,XGene0__226,1
XGene0__226,XMetab__668___c____,1
XGene0__226,XMetab__439168___c____,1
XGene0__226_reverse,XMetab__172313___c____,1
XMetab__668___c____,XGene0__226_reverse,1
XMetab__439168___c____,XGene0__226_reverse,1
XMetab__172313___c____,XGene0__226>1095,1
XGene0__226>1095,XMetab__668___c____,1
XGene0__226>1095,XMetab__439168___c____,1
XGene0__226>1095_reverse,XMetab__172313___c____,1
XMetab__668___c____,XGene0__226>1095_reverse,1
XMetab__439168___c____,XGene0__226>1095_reverse,1
XMetab__172313___c____,XGene0__226>1096,1
XGene0__226>1096,XMetab__668___c____,1
XGene0__226>1096,XMetab__439168___c____,1
XGene0__226>1096_reverse,XMetab__172313___c____,1
XMetab__668___c____,XGene0__226>1096_reverse,1
XMetab__439168___c____,XGene0__226>1096_reverse,1
XMetab__172313___c____,XGene0__230,1
XGene0__230,XMetab__668___c____,1
XGene0__230,XMetab__439168___c____,1
XGene0__230_reverse,XMetab__172313___c____,1
XMetab__668___c____,XGene0__230_reverse,1
XMetab__439168___c____,XGene0__230_reverse,1
XMetab__172313___c____,XGene0__229,1
XGene0__229,XMetab__668___c____,1
XGene0__229,XMetab__439168___c____,1
XGene0__229_reverse,XMetab__172313___c____,1
XMetab__668___c____,XGene0__229_reverse,1
XMetab__439168___c____,XGene0__229_reverse,1
XMetab__172313___c____,XGene0__2203,1
XGene0__2203,XMetab__440641___c____,1
XMetab__172313___c____,XGene0__8789,1
XGene0__8789,XMetab__440641___c____,1
XMetab__439168___c____,XGene0__2597,1
XGene0__2597,XMetab__439191___c____,1
XGene0__2597_reverse,XMetab__439168___c____,1
XMetab__439191___c____,XGene0__2597_reverse,1
XMetab__439168___c____,XGene0__26330,1
XGene0__26330,XMetab__439191___c____,1
XGene0__26330_reverse,XMetab__439168___c____,1
XMetab__439191___c____,XGene0__26330_reverse,1
XMetab__5793___c____,XGene0__3098>1097,1
XGene0__3098>1097,XMetab__5958___c____,1
XMetab__5793___c____,XGene0__80201,1
XGene0__80201,XMetab__5958___c____,1
XMetab__5793___c____,XGene0__2645>1098,1
XGene0__2645>1098,XMetab__5958___c____,1
XMetab__5793___c____,XGene0__3098>1099,1
XGene0__3098>1099,XMetab__5958___c____,1
XMetab__5793___c____,XGene0__3099>1100,1
XGene0__3099>1100,XMetab__5958___c____,1
XMetab__5793___c____,XGene0__2645>1101,1
XGene0__2645>1101,XMetab__5958___c____,1
XMetab__5793___c____,XGene0__3098>1102,1
XGene0__3098>1102,XMetab__5958___c____,1
XMetab__5793___c____,XGene0__2645>1103,1
XGene0__2645>1103,XMetab__5958___c____,1
XMetab__5793___c____,XGene0__3098>1104,1
XGene0__3098>1104,XMetab__5958___c____,1
XMetab__5793___c____,XGene0__3101>1105,1
XGene0__3101>1105,XMetab__5958___c____,1
XMetab__5793___c____,XGene0__3098>1106,1
XGene0__3098>1106,XMetab__5958___c____,1
XMetab__5958___c____,XGene0__2821,1
XGene0__2821,XMetab__440641___c____,1
XGene0__2821_reverse,XMetab__5958___c____,1
XMetab__440641___c____,XGene0__2821_reverse,1
XMetab__439183___c____,XGene0__5230,1
XGene0__5230,XMetab__439191___c____,1
XGene0__5230_reverse,XMetab__439183___c____,1
XMetab__439191___c____,XGene0__5230_reverse,1
XMetab__439183___c____,XGene0__375056,1
XGene0__375056,XMetab__439191___c____,1
XGene0__375056_reverse,XMetab__439183___c____,1
XMetab__439191___c____,XGene0__375056_reverse,1
XMetab__439183___c____,XGene0__5232,1
XGene0__5232,XMetab__439191___c____,1
XGene0__5232_reverse,XMetab__439183___c____,1
XMetab__439191___c____,XGene0__5232_reverse,1
XMetab__439278___c____,XGene0__669>1107,1
XGene0__669>1107,XMetab__439183___c____,1
XGene0__669>1107_reverse,XMetab__439278___c____,1
XMetab__439183___c____,XGene0__669>1107_reverse,1
XMetab__439278___c____,XGene0__5223>1108,1
XGene0__5223>1108,XMetab__439183___c____,1
XGene0__5223>1108_reverse,XMetab__439278___c____,1
XMetab__439183___c____,XGene0__5223>1108_reverse,1
XMetab__439278___c____,XGene0__5224>1109,1
XGene0__5224>1109,XMetab__439183___c____,1
XGene0__5224>1109_reverse,XMetab__439278___c____,1
XMetab__439183___c____,XGene0__5224>1109_reverse,1
XMetab__439278___c____,XGene0__5224>1110,1
XGene0__5224>1110,XMetab__439183___c____,1
XGene0__5224>1110_reverse,XMetab__439278___c____,1
XMetab__439183___c____,XGene0__5224>1110_reverse,1
XMetab__439278___c____,XGene0__669>1111,1
XGene0__669>1111,XMetab__439183___c____,1
XGene0__669>1111_reverse,XMetab__439278___c____,1
XMetab__439183___c____,XGene0__669>1111_reverse,1
XMetab__668___c____,XGene0__7167,1
XGene0__7167,XMetab__439168___c____,1
XGene0__7167_reverse,XMetab__668___c____,1
XMetab__439168___c____,XGene0__7167_reverse,1
XMetab__668___c____,XGene0__286016,1
XGene0__286016,XMetab__439168___c____,1
XGene0__286016_reverse,XMetab__668___c____,1
XMetab__439168___c____,XGene0__286016_reverse,1
XMetab__439191___c____,XGene0__112611,1
XGene0__112611,XMetab__439183___c____,1
XMetab__439191___c____,XGene0__98,1
XGene0__98,XMetab__439183___c____,1
XMetab__439191___c____,XGene0__97,1
XGene0__97,XMetab__439183___c____,1
XMetab__439191___c____,XGene0__97>1112,1
XGene0__97>1112,XMetab__439183___c____,1
XGene0__218>1113,XMetab__176___c____,1
XGene0__501>1114,XMetab__176___c____,1
XGene0__8854>1115,XMetab__176___c____,1
XGene0__224>1116,XMetab__176___c____,1
XGene0__222>1117,XMetab__176___c____,1
XGene0__8854>1118,XMetab__176___c____,1
XGene0__221>1119,XMetab__176___c____,1
XGene0__216,XMetab__176___c____,1
XGene0__8854>1120,XMetab__176___c____,1
XGene0__223>1121,XMetab__176___c____,1
XGene0__220,XMetab__176___c____,1
XGene0__219>1122,XMetab__176___c____,1
XMetab__107689___c____,XGene0__3945_3939,1
XGene0__3945_3939,XMetab__1060___c____,1
XGene0__3945_3939_reverse,XMetab__107689___c____,1
XMetab__1060___c____,XGene0__3945_3939_reverse,1
XMetab__107689___c____,XGene0__160287,1
XGene0__160287,XMetab__1060___c____,1
XGene0__160287_reverse,XMetab__107689___c____,1
XMetab__1060___c____,XGene0__160287_reverse,1
XMetab__107689___c____,XGene0__3948>1123,1
XGene0__3948>1123,XMetab__1060___c____,1
XGene0__3948>1123_reverse,XMetab__107689___c____,1
XMetab__1060___c____,XGene0__3948>1123_reverse,1
XMetab__107689___c____,XGene0__3939>1124,1
XGene0__3939>1124,XMetab__1060___c____,1
XGene0__3939>1124_reverse,XMetab__107689___c____,1
XMetab__1060___c____,XGene0__3939>1124_reverse,1
XMetab__107689___c____,XGene0__3948>1125,1
XGene0__3948>1125,XMetab__1060___c____,1
XGene0__3948>1125_reverse,XMetab__107689___c____,1
XMetab__1060___c____,XGene0__3948>1125_reverse,1
XMetab__107689___c____,XGene0__55293,1
XGene0__55293,XMetab__1060___c____,1
XGene0__55293_reverse,XMetab__107689___c____,1
XMetab__1060___c____,XGene0__55293_reverse,1
XMetab__107689___c____,XGene0__3945>1126,1
XGene0__3945>1126,XMetab__1060___c____,1
XGene0__3945>1126_reverse,XMetab__107689___c____,1
XMetab__1060___c____,XGene0__3945>1126_reverse,1
XMetab__107689___c____,XGene0__92483,1
XGene0__92483,XMetab__1060___c____,1
XGene0__92483_reverse,XMetab__107689___c____,1
XMetab__1060___c____,XGene0__92483_reverse,1
XMetab__440641___c____,XGene0__5214,1
XGene0__5214,XMetab__172313___c____,1
XMetab__440641___c____,XGene0__5211,1
XGene0__5211,XMetab__172313___c____,1
XMetab__440641___c____,XGene0__5214_5211,1
XGene0__5214_5211,XMetab__172313___c____,1
XMetab__440641___c____,XGene0__5214_5213,1
XGene0__5214_5213,XMetab__172313___c____,1
XMetab__440641___c____,XGene0__5213,1
XGene0__5213,XMetab__172313___c____,1
XMetab__440641___c____,XGene0__5214_5211>1127,1
XGene0__5214_5211>1127,XMetab__172313___c____,1
XMetab__440641___c____,XGene0__5211>1128,1
XGene0__5211>1128,XMetab__172313___c____,1
XMetab__440641___c____,XGene0__5211_5213,1
XGene0__5211_5213,XMetab__172313___c____,1
XMetab__440641___c____,XGene0__5213_5211,1
XGene0__5213_5211,XMetab__172313___c____,1
XMetab__1005___c____,XGene0__5315,1
XGene0__5315,XMetab__1060___c____,1
XMetab__1005___c____,XGene0__5313>1129,1
XGene0__5313>1129,XMetab__1060___c____,1
XMetab__1005___c____,XGene0__5315>1130,1
XGene0__5315>1130,XMetab__1060___c____,1
XMetab__1005___c____,XGene0__5313>1131,1
XGene0__5313>1131,XMetab__1060___c____,1
XMetab__1005___c____,XGene0__5315>1132,1
XGene0__5315>1132,XMetab__1060___c____,1
XMetabM01389_c,XGene0__2821>1133,1
XGene0__2821>1133,XMetab__5958___c____,1
XGene0__2821>1133_reverse,XMetabM01389_c,1
XMetab__5958___c____,XGene0__2821>1133_reverse,1
XMetabM01389_c,XGene0__2821>1134,1
XGene0__2821>1134,XMetab__440641___c____,1
XGene0__2821>1134_reverse,XMetabM01389_c,1
XMetab__440641___c____,XGene0__2821>1134_reverse,1
XMetab__96___m____,XGene0__ADCim,1
XGene0__ADCim,XMetab__180___m____,1
XMetab__92753___m____,XGene0__593_594_1738_1629,1
XGene0__593_594_1738_1629,XMetab__58___m____,1
XMetab__73323___c____,XGene0__8833,1
XGene0__22978,XMetab__60961___c____,1
XGene0__93034,XMetab__60961___c____,1
XGene0__93034>1187,XMetab__60961___c____,1
XGene0__30833,XMetab__60961___c____,1
XGene0__84618,XMetab__60961___c____,1
XGene0__51251,XMetab__60961___c____,1
XMetab__60961___c____,XGene0__132,1
XMetab__60961___c____,XGene0__132>1188,1
XMetab__34755___c____,XGene0__262,1
XGene0__262,XMetab__439415___c____,1
XMetab__193305___m____,XGene0__G5SADrm,1
XGene0__G5SADrm,XMetab__440162___m____,1
XGene0__G5SADrm_reverse,XMetab__193305___m____,1
XMetab__440162___m____,XGene0__G5SADrm_reverse,1
XMetab__440162___m____,XGene0__5831,1
XGene0__5831,XMetab__145742___m____,1
XMetab__440162___m____,XGene0__5831>1189,1
XGene0__5831>1189,XMetab__145742___m____,1
XMetab__440162___m____,XGene0__5831>1190,1
XGene0__5831>1190,XMetab__145742___m____,1
XMetab__440162___m____,XGene0__5831>1191,1
XGene0__5831>1191,XMetab__145742___m____,1
XMetab__145742___m____,XGene0__5625,1
XGene0__5625,XMetab__440162___m____,1
XMetab__1045___c____,XGene0__26>1192,1
XGene0__26>1192,XMetab__118___c____,1
XMetab__1045___c____,XGene0__314,1
XGene0__314,XMetab__118___c____,1
XMetab__1045___c____,XGene0__8639>1193,1
XGene0__8639>1193,XMetab__118___c____,1
XMetab__1045___c____,XGene0__314>1194,1
XGene0__314>1194,XMetab__118___c____,1
XMetab__5810___c____,XGene0__29920,1
XGene0__29920,XMetab__11966267___c____,1
XGene0__29920_reverse,XMetab__5810___c____,1
XMetab__11966267___c____,XGene0__29920_reverse,1
XMetab__5810___c____,XGene0__5831>1195,1
XGene0__5831>1195,XMetab__11966267___c____,1
XGene0__5831>1195_reverse,XMetab__5810___c____,1
XMetab__11966267___c____,XGene0__5831>1195_reverse,1
XMetab__11966267___m____,XGene0__29920>1196,1
XGene0__29920>1196,XMetab__5810___m____,1
XMetab__11966267___m____,XGene0__5831>1197,1
XGene0__5831>1197,XMetab__5810___m____,1
XMetab__5810___c____,XGene0__29920>1198,1
XGene0__29920>1198,XMetab__11966267___c____,1
XGene0__29920>1198_reverse,XMetab__5810___c____,1
XMetab__11966267___c____,XGene0__29920>1198_reverse,1
XMetab__5810___c____,XGene0__5831>1199,1
XGene0__5831>1199,XMetab__11966267___c____,1
XGene0__5831>1199_reverse,XMetab__5810___c____,1
XMetab__11966267___c____,XGene0__5831>1199_reverse,1
XMetab__440162___c____,XGene0__29920>1200,1
XGene0__29920>1200,XMetab__145742___c____,1
XMetab__440162___c____,XGene0__65263,1
XGene0__65263,XMetab__145742___c____,1
XMetab__440162___c____,XGene0__5831>1201,1
XGene0__5831>1201,XMetab__145742___c____,1
XMetab__145742___c____,XGene0__58510>1202,1
XGene0__58510>1202,XMetab__440162___c____,1
XMetab__6322___c____,XGene0__HMR_3832,1
XGene0__HMR_3832,XMetab__9750___c____,1
XMetab__145742___m____,XGene0__8974,1
XGene0__8974,XMetab__1110___m____,1
XGene0__8974,XMetab__5810___m____,1
XMetab__145742___m____,XGene0__5033,1
XGene0__5033,XMetab__1110___m____,1
XGene0__5033,XMetab__5810___m____,1
XMetab__145742___m____,XGene0__283208,1
XGene0__283208,XMetab__1110___m____,1
XGene0__283208,XMetab__5810___m____,1
XMetab__5810___c____,XGene0__HMR_4782,1
XGene0__HMR_4782,XMetab__11966267___c____,1
XMetab__5810___m____,XGene0__HMR_4783,1
XGene0__HMR_4783,XMetab__11966267___m____,1
XMetab__760___x____,XGene0__transporter>331,1
XGene0__transporter>331,XMetab__760___c____,1
XGene0__transporter>55,XMetab__750___x____,1
XMetab__750___x____,XGene0__transporter>55,1
XMetabhmgcoa_c,XGene0__transporter>460,1
XGene0__transporter>460,XMetabhmgcoa_x,1
XMetab__1004___x____,XGene0__PItx,1
XMetab__1023___x____,XGene0__PPItx,1
XGene0__transporter>471,XMetab__1088___x____,1
XMetab__1198___x____,XGene0__transporter>273,1
XGene0__transporter>273,XMetab__1198___x____,1
XMetab__668___c____,XGene0__transporter>498,1
XGene0__transporter>498,XMetab__668___x____,1
XMetab__668___x____,XGene0__transporter>498,1
XGene0__transporter>457,XMetab__439162___x____,1
XMetab__439162___x____,XGene0__transporter>457,1
XMetab__107689___x____,XGene0__transporter>218,1
XGene0__transporter>218,XMetab__107689___x____,1
XMetab__222656___x____,XGene0__transporter>247,1
XGene0__transporter>247,XMetab__222656___x____,1
XGene0__transporter>39,XMetab__5950___x____,1
XMetab__970___x____,XGene0__transporter>313,1
XGene0__transporter>313,XMetab__970___x____,1
XMetab__5950___m____,XGene0__64902>1205,1
XMetab__760___m____,XGene0__64902>1205,1
XGene0__64902>1205,XMetab__1060___m____,1
XGene0__64902>1205,XMetab__750___m____,1
XMetab__5950___m____,XGene0__64850,1
XMetab__760___m____,XGene0__64850,1
XGene0__64850,XMetab__1060___m____,1
XGene0__64850,XMetab__750___m____,1
XMetab__5950___x____,XGene0__189,1
XMetab__760___x____,XGene0__189,1
XGene0__189,XMetab__1060___x____,1
XGene0__189,XMetab__750___x____,1
XMetab__5960___c____,XGene0__440,1
XGene0__440,XMetab__6267___c____,1
XMetab__5960___c____,XGene0__440>1206,1
XGene0__440>1206,XMetab__6267___c____,1
XMetab__5960___c____,XGene0__440>1207,1
XGene0__440>1207,XMetab__6267___c____,1
XMetab__970___m____,XGene0__2806>1208,1
XGene0__2806>1208,XMetab__5960___m____,1
XMetab__5960___c____,XGene0__2805>1209,1
XGene0__2805>1209,XMetab__970___c____,1
XGene0__2805>1209_reverse,XMetab__5960___c____,1
XMetab__970___c____,XGene0__2805>1209_reverse,1
XMetab__6267___c____,XGene0__374569,1
XGene0__374569,XMetab__5960___c____,1
XMetab__278___c____,XGene0__transporter>565,1
XGene0__transporter>565,XMetab__278___r____,1
XGene0__transporter>0,XMetab__1023___r____,1
XMetab__5958___c____,XGene0__transporter>568,1
XGene0__transporter>568,XMetab__5958___r____,1
XGene0__transporter>568,XMetab__5958___c____,1
XMetab__5958___r____,XGene0__transporter>568,1
XGene0__transporter>101,XMetab__5793___r____,1
XMetab__94715___c____,XGene0__transporter>573,1
XGene0__transporter>573,XMetab__94715___r____,1
XMetabguln_r,XGene0__transporter>575,1
XGene0__transporter>575,XMetabguln_c,1
XGene0__PPItr,XMetab__1023___r____,1
XMetab__1023___r____,XGene0__PPItr_reverse,1
XMetab__17473___r____,XGene0__transporter>577,1
XGene0__transporter>577,XMetab__17473___c____,1
XGene0__transporter>577,XMetab__17473___r____,1
XMetab__17473___c____,XGene0__transporter>577,1
XMetab__440101___c____,XGene0__transporter>581,1
XGene0__transporter>581,XMetab__440101___r____,1
XGene0__transporter>581,XMetab__440101___c____,1
XMetab__440101___r____,XGene0__transporter>581,1
XMetab__439184___c____,XGene0__transporter>585,1
XGene0__transporter>585,XMetab__439184___r____,1
XGene0__transporter>585,XMetab__439184___c____,1
XMetab__439184___r____,XGene0__transporter>585,1
XMetab__5997___l____,XGene0__r1051,1
XGene0__r1051,XMetab__5997___r____,1
XGene0__r1051_reverse,XMetab__5997___l____,1
XMetab__5997___r____,XGene0__r1051_reverse,1
XGene0__r2521,XMetab__1023___r____,1
XMetab__1023___r____,XGene0__r2521_reverse,1
XMetabsphmyln_hs_r,XGene0__transporter>589,1
XGene0__transporter>589,XMetabsphmyln_hs_c,1
XMetab__91493___c____,XGene0__transporter>591,1
XGene0__transporter>591,XMetab__91493___r____,1
XGene0__transporter>591,XMetab__91493___c____,1
XMetab__91493___r____,XGene0__transporter>591,1
XGene0__763,XMetab__769___m____,1
XGene0__11238,XMetab__769___m____,1
XMetab__311___m____,XGene0__50>1215,1
XGene0__50>1215_reverse,XMetab__311___m____,1
XMetab__311___m____,XGene0__48>1216,1
XGene0__48>1216_reverse,XMetab__311___m____,1
XMetab__1198___m____,XGene0__50>1217,1
XMetab__1198___m____,XGene0__48>1218,1
XGene0__26275,XMetab__87___m____,1
XMetab__311___m____,XGene0__r1109,1
XGene0__r1109,XMetab__176___m____,1
XGene0__r1109,XMetab__970___m____,1
XMetabguln_c,XGene0__10327>1219,1
XGene0__10327>1219,XMetab__94715___c____,1
XGene0__FldAct,XMetab__135398652___c____,1
XGene0__761,XMetab__769___c____,1
XGene0__771,XMetab__769___c____,1
XGene0__377677,XMetab__769___c____,1
XGene0__762,XMetab__769___c____,1
XGene0__766,XMetab__769___c____,1
XGene0__23632,XMetab__769___c____,1
XGene0__766>1220,XMetab__769___c____,1
XGene0__771>1221,XMetab__769___c____,1
XGene0__759,XMetab__769___c____,1
XGene0__768,XMetab__769___c____,1
XGene0__760,XMetab__769___c____,1
XGene0__765 ,XMetab__769___c____,1
XMetab__970___c____,XGene0__OAADC,1
XGene0__OAADC,XMetab__1060___c____,1
XMetab__1014___c____,XGene0__162466,1
XGene0__162466,XMetab__305___c____,1
XMetab__305___c____,XGene0__1120,1
XGene0__1120,XMetab__1014___c____,1
XMetab__305___c____,XGene0__1119,1
XGene0__1119,XMetab__1014___c____,1
XMetab__305___c____,XGene0__1120>1222,1
XGene0__1120>1222,XMetab__1014___c____,1
XMetab__305___c____,XGene0__1119>1223,1
XGene0__1119>1223,XMetab__1014___c____,1
XMetab__5951___c____,XGene0__9791,1
XMetabpchol_hs_c,XGene0__9791,1
XGene0__9791,XMetab__305___c____,1
XGene0__9791,XMetabps_hs_c,1
XMetab__439162___m____,XGene0__r0202m,1
XGene0__r0202m,XMetab__668___m____,1
XMetabps_hs_c,XGene0__PSDm_hsc,1
XGene0__PSDm_hsc,XMetab__sid3643___c____,1
XMetab__439162___c____,XGene0__2819>1224,1
XGene0__2819>1224,XMetab__668___c____,1
XGene0__2819>1224_reverse,XMetab__439162___c____,1
XMetab__668___c____,XGene0__2819>1224_reverse,1
XMetab__668___c____,XGene0__2819>1225,1
XGene0__2819>1225,XMetab__439162___c____,1
XMetab__439162___c____,XGene0__2820>1226,1
XGene0__2820>1226,XMetab__668___c____,1
XMetab__34755___c____,XGene0__10400,1
XMetab__sid3643___c____,XGene0__10400,1
XGene0__10400,XMetab__439155___c____,1
XGene0__10400,XMetabM02686_c,1
XMetab__34755___c____,XGene0__10400>1227,1
